,State,District,Year,Season,Crop,Area,Production,Rainfall
13012,Punjab,kapurthala,1999,Rabi,Rapeseed &Mustard,1000,1000,6.37625
13013,Punjab,kapurthala,2001,Rabi,Rapeseed &Mustard,100,100,9.3925
13014,Punjab,kapurthala,2002,Rabi,Rapeseed &Mustard,1000,1000,10.6665
13015,Punjab,kapurthala,2003,Rabi,Rapeseed &Mustard,1000,1000,13.153
13016,Punjab,kapurthala,2004,Rabi,Rapeseed &Mustard,1000,1000,3.519
13017,Punjab,kapurthala,2005,Rabi,Rapeseed &Mustard,1000,2000,15.76225
13018,Punjab,kapurthala,2006,Rabi,Rapeseed &Mustard,1000,1000,2.29425
13019,Punjab,kapurthala,2007,Rabi,Rapeseed &Mustard,1000,1000,6.1685
13020,Punjab,kapurthala,2008,Rabi,Rapeseed &Mustard,1000,1000,8.27525
13021,Punjab,kapurthala,2009,Rabi,Rapeseed &Mustard,1000,1000,7.096
13022,Punjab,kapurthala,2010,Rabi,Rapeseed &Mustard,1000,1000,14.47675
13023,Punjab,kapurthala,2011,Rabi,Rapeseed &Mustard,1000,1000,6.4575
13024,Punjab,kapurthala,2013,Rabi,Rapeseed &Mustard,1000,1300,2.38625
13025,Punjab,ludhiana,1997,Rabi,Rapeseed &Mustard,2000,2000,1.53425
13026,Punjab,ludhiana,1998,Rabi,Rapeseed &Mustard,18000,16000,9.16
13027,Punjab,ludhiana,1999,Rabi,Rapeseed &Mustard,3000,4000,6.256
13028,Punjab,ludhiana,2001,Rabi,Rapeseed &Mustard,200,300,7.05025
13029,Punjab,ludhiana,2002,Rabi,Rapeseed &Mustard,2000,2000,11.02625
13030,Punjab,ludhiana,2003,Rabi,Rapeseed &Mustard,2000,3000,10.41375
13031,Punjab,ludhiana,2004,Rabi,Rapeseed &Mustard,2000,3000,3.752
13032,Punjab,ludhiana,2005,Rabi,Rapeseed &Mustard,2000,3000,12.596
13033,Punjab,ludhiana,2006,Rabi,Rapeseed &Mustard,1000,1000,2.331
13034,Punjab,ludhiana,2007,Rabi,Rapeseed &Mustard,1000,1000,4.74375
13035,Punjab,ludhiana,2008,Rabi,Rapeseed &Mustard,1000,1000,8.17775
13036,Punjab,ludhiana,2009,Rabi,Rapeseed &Mustard,2000,2000,6.00475
13037,Punjab,ludhiana,2010,Rabi,Rapeseed &Mustard,1000,2000,13.30225
13038,Punjab,ludhiana,2011,Rabi,Rapeseed &Mustard,1000,2000,6.01275
13039,Punjab,ludhiana,2012,Rabi,Rapeseed &Mustard,1000,1200,3.138
13040,Punjab,ludhiana,2013,Rabi,Rapeseed &Mustard,1000,1300,4.97975
13041,Punjab,mansa,1997,Rabi,Rapeseed &Mustard,6000,4000,1.4935
13042,Punjab,mansa,1998,Rabi,Rapeseed &Mustard,6000,6000,5.54975
13043,Punjab,mansa,1999,Rabi,Rapeseed &Mustard,4000,4000,3.93975
13044,Punjab,mansa,2001,Rabi,Rapeseed &Mustard,400,900,5.56675
13045,Punjab,mansa,2002,Rabi,Rapeseed &Mustard,7000,5000,10.1155
13046,Punjab,mansa,2003,Rabi,Rapeseed &Mustard,5000,6000,5.77225
13047,Punjab,mansa,2004,Rabi,Rapeseed &Mustard,5000,5000,4.62375
13048,Punjab,mansa,2005,Rabi,Rapeseed &Mustard,4000,4000,8.432
13049,Punjab,mansa,2006,Rabi,Rapeseed &Mustard,3000,3000,1.5185
13050,Punjab,mansa,2007,Rabi,Rapeseed &Mustard,2000,2000,4.87925
13051,Punjab,mansa,2008,Rabi,Rapeseed &Mustard,2000,3000,7.18775
13052,Punjab,mansa,2009,Rabi,Rapeseed &Mustard,2000,3000,2.7175
13053,Punjab,mansa,2010,Rabi,Rapeseed &Mustard,2000,3000,10.77625
13054,Punjab,mansa,2011,Rabi,Rapeseed &Mustard,2000,3000,4.99275
13055,Punjab,mansa,2012,Rabi,Rapeseed &Mustard,2000,3100,5.0215
13056,Punjab,mansa,2013,Rabi,Rapeseed &Mustard,2000,2700,5.74075
13057,Punjab,moga,1997,Rabi,Rapeseed &Mustard,1000,1000,1.24175
13058,Punjab,moga,1998,Rabi,Rapeseed &Mustard,1000,1000,7.271
13059,Punjab,moga,1999,Rabi,Rapeseed &Mustard,1000,1000,4.45375
13060,Punjab,moga,2001,Rabi,Rapeseed &Mustard,100,100,6.624
13061,Punjab,moga,2002,Rabi,Rapeseed &Mustard,1000,1000,9.75475
13062,Punjab,moga,2003,Rabi,Rapeseed &Mustard,1000,1000,8.95075
13063,Punjab,moga,2004,Rabi,Rapeseed &Mustard,1000,1000,3.983
13064,Punjab,moga,2005,Rabi,Rapeseed &Mustard,1000,1000,11.0085
13065,Punjab,moga,2006,Rabi,Rapeseed &Mustard,1000,1000,1.74
13066,Punjab,moga,2007,Rabi,Rapeseed &Mustard,1000,1000,5.0335
13067,Punjab,moga,2008,Rabi,Rapeseed &Mustard,1000,1000,7.0015
13068,Punjab,moga,2009,Rabi,Rapeseed &Mustard,1000,1000,3.59475
13069,Punjab,moga,2010,Rabi,Rapeseed &Mustard,1000,1000,12.68175
13070,Punjab,moga,2012,Rabi,Rapeseed &Mustard,1000,1400,4.59325
13071,Punjab,moga,2013,Rabi,Rapeseed &Mustard,1000,1200,5.72025
13072,Punjab,muktsar,1997,Rabi,Rapeseed &Mustard,6000,6000,1.237
13073,Punjab,muktsar,1998,Rabi,Rapeseed &Mustard,6000,5000,4.58175
13074,Punjab,muktsar,1999,Rabi,Rapeseed &Mustard,3000,3000,2.593
13075,Punjab,muktsar,2001,Rabi,Rapeseed &Mustard,300,400,4.931
13076,Punjab,muktsar,2002,Rabi,Rapeseed &Mustard,5000,5000,7.36825
13077,Punjab,muktsar,2003,Rabi,Rapeseed &Mustard,3000,4000,6.0435
13078,Punjab,muktsar,2004,Rabi,Rapeseed &Mustard,3000,2000,4.03575
13079,Punjab,muktsar,2005,Rabi,Rapeseed &Mustard,2000,3000,7.4145
13080,Punjab,muktsar,2006,Rabi,Rapeseed &Mustard,1000,1000,1.14025
13081,Punjab,muktsar,2007,Rabi,Rapeseed &Mustard,1000,2000,4.67025
13082,Punjab,muktsar,2008,Rabi,Rapeseed &Mustard,1000,1000,5.29925
13083,Punjab,muktsar,2009,Rabi,Rapeseed &Mustard,1000,2000,2.52525
13084,Punjab,muktsar,2010,Rabi,Rapeseed &Mustard,1000,2000,9.11375
13085,Punjab,muktsar,2011,Rabi,Rapeseed &Mustard,1000,1000,3.623
